Total Line Failures,Steady State,Accumulation of Failed Capacities
2,2,6199.0
3,3,6238.0
4,4,6244.0
5,5,6262.0
6,-1,6262.0
2,2,6132.0
3,-1,6156.0
2,2,6202.0
3,-1,6211.0
2,2,6164.0
3,3,6193.0
4,4,6134.0
5,5,6139.0
6,-1,6213.0
2,-1,6128.0
2,2,6245.0
3,-1,6235.0
2,2,6126.0
3,3,6134.0
4,4,6143.0
5,5,6176.0
6,6,6227.0
7,-1,6299.0
2,2,6136.0
3,3,6166.0
4,4,6157.0
5,-1,6167.0
2,2,6134.0
3,-1,6134.0
2,-1,6127.0
2,2,6136.0
3,3,6132.0
4,-1,6159.0
2,2,6189.0
3,-1,6215.0
2,2,6161.0
3,3,6154.0
4,4,6159.0
5,5,6173.0
6,6,6198.0
7,-1,6123.0
2,-1,6136.0
2,2,6119.0
3,-1,6148.0
2,2,6131.0
3,3,6163.0
4,4,6152.0
5,-1,6207.0
2,2,6146.0
3,3,6145.0
4,4,6145.0
5,5,6172.0
6,-1,6190.0
2,-1,6136.0
2,2,6121.0
3,3,6156.0
4,4,6187.0
5,5,6229.0
6,6,6177.0
7,-1,6176.0
2,2,6126.0
3,3,6126.0
4,4,6139.0
5,-1,6150.0
2,-1,6143.0
2,-1,6203.0
2,-1,6151.0
2,-1,6133.0
2,2,6195.0
3,-1,6277.0
2,2,6146.0
3,3,6150.0
4,4,6149.0
5,5,6167.0
6,-1,6161.0
2,-1,6133.0
2,2,6136.0
3,3,6165.0
4,4,6159.0
5,5,6177.0
6,-1,6200.0
2,2,6131.0
3,-1,6161.0
2,2,6137.0
3,3,6169.0
4,4,6180.0
5,5,6112.0
6,-1,6213.0
2,-1,6138.0
2,-1,6138.0
2,-1,6128.0
2,2,6135.0
3,3,6159.0
4,-1,6154.0
2,2,6133.0
3,3,6164.0
4,4,6192.0
5,-1,6185.0
2,-1,6136.0
2,-1,6136.0
2,2,6150.0
3,3,6166.0
4,4,6191.0
5,-1,6224.0
2,-1,6116.0
2,2,6186.0
3,3,6185.0
4,4,6157.0
5,5,6382.0
6,6,6379.0
7,-1,6168.0
2,2,6163.0
3,3,6171.0
4,-1,6181.0
2,-1,6136.0
2,-1,6149.0
2,-1,6134.0
2,-1,6159.0
2,2,6144.0
3,3,6140.0
4,4,6135.0
5,-1,6159.0
2,2,6179.0
3,-1,6211.0
2,2,6145.0
3,3,6166.0
4,-1,6120.0
2,2,6174.0
3,-1,6211.0
2,2,6169.0
3,-1,6164.0
2,2,6162.0
3,3,6194.0
4,-1,6198.0
2,2,6205.0
3,-1,6321.0
2,2,6159.0
3,-1,6146.0
2,2,6136.0
3,-1,6136.0
2,2,6128.0
3,3,6129.0
4,4,6120.0
5,-1,6120.0
2,2,6193.0
3,-1,6194.0
2,2,6125.0
3,-1,6129.0
2,2,6177.0
3,-1,6163.0
2,2,6119.0
3,-1,6162.0
2,2,6195.0
3,3,6277.0
4,-1,6275.0
2,-1,6156.0
2,2,6163.0
3,-1,6176.0
2,2,6140.0
3,3,6160.0
4,-1,6120.0
2,2,6141.0
3,3,6165.0
4,-1,6157.0
2,-1,6137.0
2,2,6176.0
3,-1,6206.0
2,2,6142.0
3,-1,6159.0
2,2,6128.0
3,3,6140.0
4,4,6136.0
5,-1,6238.0
2,-1,6137.0
2,-1,6178.0
2,-1,6132.0
2,2,6143.0
3,3,6140.0
4,4,6146.0
5,-1,6128.0
2,-1,6146.0
2,2,6135.0
3,3,6167.0
4,4,6159.0
5,5,6188.0
6,6,6197.0
7,7,6192.0
8,8,6109.0
9,9,6080.0
10,10,6056.0
11,11,6056.0
12,-1,6056.0
2,2,6130.0
3,3,6166.0
4,-1,6197.0
2,-1,6171.0
2,-1,6177.0
2,2,6158.0
3,3,6165.0
4,4,6208.0
5,5,6257.0
6,6,6259.0
7,-1,6259.0
2,2,6140.0
3,3,6111.0
4,4,6112.0
5,5,6129.0
6,-1,6132.0
2,2,6138.0
3,-1,6161.0
2,2,6141.0
3,3,6141.0
4,4,6132.0
5,-1,6142.0
2,2,6146.0
3,-1,6164.0
2,-1,6164.0
2,-1,6192.0
2,2,6094.0
3,-1,6140.0
2,-1,6150.0
2,-1,6141.0
2,2,6138.0
3,3,6126.0
4,-1,6172.0
2,2,6147.0
3,3,6146.0
4,-1,6124.0
2,-1,6136.0
2,2,6123.0
3,-1,6155.0
2,-1,6151.0
2,-1,6112.0
2,-1,6133.0
2,-1,6158.0
2,-1,6136.0
2,2,6223.0
3,-1,6212.0
2,-1,6137.0
2,-1,6157.0
2,-1,6141.0
2,2,6167.0
3,-1,6210.0
2,2,6112.0
3,-1,6103.0
2,2,6174.0
3,3,6211.0
4,-1,6213.0
2,-1,6150.0
2,-1,6136.0
2,-1,6136.0
2,2,6139.0
3,-1,6133.0
2,2,6146.0
3,3,6146.0
4,4,6168.0
5,-1,6159.0
2,2,6161.0
3,3,6145.0
4,-1,6232.0
2,-1,6145.0
2,2,6166.0
3,-1,6162.0
2,-1,6136.0
2,-1,6135.0
2,2,6116.0
3,-1,6113.0
2,-1,6130.0
2,2,6157.0
3,3,6147.0
4,4,6130.0
5,5,6167.0
6,6,6166.0
7,7,6173.0
8,-1,6168.0
2,2,6137.0
3,3,6164.0
4,4,6166.0
5,-1,6160.0
2,2,6145.0
3,3,6166.0
4,-1,6159.0
2,2,6160.0
3,3,6136.0
4,4,6135.0
5,5,6152.0
6,-1,6162.0
2,2,6124.0
3,3,6149.0
4,-1,6200.0
2,2,6164.0
3,3,6204.0
4,-1,6235.0
2,2,6137.0
3,-1,6165.0
2,2,6152.0
3,3,6147.0
4,-1,6284.0
2,2,6139.0
3,-1,6160.0
2,2,6180.0
3,-1,6109.0
2,2,6165.0
3,3,6166.0
4,4,6193.0
5,-1,6186.0
2,-1,6163.0
2,2,6137.0
3,-1,6165.0
2,-1,6136.0
2,2,6324.0
3,3,6357.0
4,4,6339.0
5,-1,6358.0
2,2,6164.0
3,3,6196.0
4,4,6204.0
5,5,6328.0
6,-1,6361.0
2,-1,6112.0
2,2,6112.0
3,-1,6103.0
2,2,6133.0
3,-1,6164.0
2,-1,6132.0
2,-1,6107.0
2,2,6151.0
3,3,6204.0
4,-1,6214.0
2,2,6156.0
3,3,6168.0
4,4,6210.0
5,5,6205.0
6,6,6234.0
7,7,6234.0
8,8,6233.0
9,9,6233.0
10,-1,6234.0
2,-1,6166.0
2,2,6136.0
3,-1,6166.0
2,-1,6139.0
2,2,6140.0
3,-1,6153.0
2,2,6130.0
3,-1,6132.0
2,2,6171.0
3,3,6171.0
4,4,6152.0
5,-1,6323.0
2,2,6135.0
3,3,6135.0
4,4,6108.0
5,-1,6158.0
2,-1,6142.0
2,-1,6144.0
2,2,6161.0
3,-1,6193.0
2,2,6140.0
3,3,6137.0
4,-1,6129.0
2,2,6136.0
3,-1,6165.0
2,2,6139.0
3,3,6143.0
4,-1,6145.0
2,2,6203.0
3,-1,6158.0
2,-1,6134.0
2,2,6129.0
3,3,6161.0
4,4,6187.0
5,5,6185.0
6,6,6178.0
7,-1,6215.0
2,-1,6137.0
2,2,6158.0
3,-1,6164.0
2,-1,6209.0
2,2,6159.0
3,3,6145.0
4,4,6156.0
5,5,6177.0
6,-1,6177.0
2,2,6168.0
3,-1,6220.0
2,-1,6130.0
2,2,6123.0
3,-1,6176.0
2,-1,6141.0
2,2,6134.0
3,3,6174.0
4,4,6168.0
5,5,6164.0
6,-1,6165.0
2,2,6138.0
3,3,6159.0
4,4,6161.0
5,-1,6184.0
2,2,6146.0
3,3,6138.0
4,4,6137.0
5,-1,6120.0
2,-1,6141.0
2,-1,6142.0
2,2,6283.0
3,-1,6315.0
2,2,6136.0
3,3,6136.0
4,4,6151.0
5,-1,6201.0
2,2,6142.0
3,-1,6138.0
2,2,6169.0
3,3,6168.0
4,-1,6192.0
2,2,6148.0
3,-1,6171.0
2,2,6136.0
3,-1,6163.0
2,-1,6203.0
2,-1,6226.0
2,2,6131.0
3,3,6153.0
4,-1,6161.0
2,2,6137.0
3,-1,6169.0
2,2,6156.0
3,-1,6184.0
2,2,6125.0
3,3,6169.0
4,-1,6168.0
2,-1,6163.0
2,2,6153.0
3,3,6170.0
4,4,6204.0
5,5,6178.0
6,6,6137.0
7,7,6171.0
8,8,6217.0
9,9,6217.0
10,10,6223.0
11,-1,6218.0
2,-1,6115.0
2,2,6168.0
3,3,6170.0
4,-1,6197.0
2,2,6144.0
3,3,6160.0
4,4,6195.0
5,5,6240.0
6,-1,6240.0
2,2,6189.0
3,3,6229.0
4,4,6236.0
5,5,6179.0
6,6,6185.0
7,7,6228.0
8,-1,6230.0
2,-1,6136.0
2,2,6189.0
3,-1,6147.0
2,-1,6134.0
2,2,6143.0
3,-1,6160.0
2,2,6167.0
3,-1,6194.0
2,2,6158.0
3,3,6161.0
4,4,6205.0
5,5,6259.0
6,-1,6207.0
2,2,6169.0
3,3,6171.0
4,-1,6165.0
2,-1,6129.0
2,-1,6141.0
2,2,6142.0
3,-1,6139.0
2,2,6132.0
3,3,6160.0
4,-1,6207.0
2,2,6126.0
3,-1,6158.0
2,2,6175.0
3,-1,6212.0
2,-1,6131.0
2,2,6150.0
3,-1,6150.0
2,2,6138.0
3,-1,6142.0
2,-1,6138.0
2,2,6114.0
3,3,6154.0
4,4,6134.0
5,-1,6114.0
2,2,6136.0
3,3,6125.0
4,-1,6160.0
2,-1,6146.0
2,2,6141.0
3,3,6157.0
4,4,6141.0
5,-1,6168.0
2,-1,6117.0
2,2,6167.0
3,3,6204.0
4,4,6195.0
5,-1,6159.0
2,2,6124.0
3,3,6122.0
4,-1,6106.0
2,-1,6155.0
2,2,6189.0
3,3,6171.0
4,-1,6168.0
2,-1,6118.0
2,2,6134.0
3,-1,6179.0
2,-1,6110.0
2,-1,6161.0
2,2,6109.0
3,3,6161.0
4,4,6188.0
5,5,6220.0
6,6,6210.0
7,-1,6207.0
2,2,6153.0
3,-1,6205.0
2,2,6203.0
3,-1,6147.0
2,2,6108.0
3,3,6145.0
4,4,6131.0
5,5,6125.0
6,6,6179.0
7,-1,6299.0
2,2,6149.0
3,3,6175.0
4,-1,6187.0
2,2,6137.0
3,3,6165.0
4,4,6159.0
5,-1,6160.0
2,2,6146.0
3,3,6163.0
4,-1,6202.0
2,2,6136.0
3,3,6160.0
4,4,6160.0
5,5,6155.0
6,6,6142.0
7,-1,6236.0
2,2,6122.0
3,-1,6165.0
2,-1,6136.0
2,-1,6126.0
2,2,6137.0
3,3,6165.0
4,-1,6158.0
2,2,6134.0
3,3,6170.0
4,-1,6166.0
2,2,6167.0
3,-1,6143.0
2,2,6144.0
3,-1,6144.0
2,-1,6190.0
2,-1,6103.0
2,2,6164.0
3,-1,6171.0
2,-1,6164.0
2,2,6135.0
3,3,6172.0
4,-1,6203.0
2,2,6137.0
3,3,6165.0
4,4,6193.0
5,-1,6233.0
2,-1,6152.0
2,2,6139.0
3,-1,6156.0
2,-1,6172.0
2,-1,6173.0
2,-1,6144.0
2,2,6130.0
3,-1,6162.0
2,2,6161.0
3,-1,6163.0
2,2,6120.0
3,-1,6156.0
2,2,6167.0
3,3,6170.0
4,-1,6170.0
2,2,6158.0
3,3,6164.0
4,4,6218.0
5,5,6216.0
6,6,6198.0
7,7,6197.0
8,-1,6261.0
2,-1,6137.0
2,-1,6141.0
2,2,6168.0
3,3,6203.0
4,4,6205.0
5,5,6227.0
6,6,6228.0
7,7,6228.0
8,8,6227.0
9,9,6226.0
10,10,6228.0
11,-1,6228.0
2,2,6134.0
3,-1,6145.0
2,2,6137.0
3,3,6165.0
4,-1,6158.0
2,-1,6112.0
2,2,6137.0
3,-1,6127.0
2,2,6137.0
3,3,6136.0
4,4,6129.0
5,5,6128.0
6,-1,6163.0
2,2,6126.0
3,-1,6125.0
2,-1,6159.0
2,2,6138.0
3,3,6167.0
4,4,6146.0
5,-1,6226.0
2,-1,6118.0
2,-1,6136.0
2,-1,6116.0
2,2,6167.0
3,-1,6163.0
2,2,6157.0
3,3,6171.0
4,4,6203.0
5,5,6244.0
6,6,6224.0
7,7,6223.0
8,8,6220.0
9,9,6225.0
10,-1,6230.0
2,2,6148.0
3,-1,6138.0
2,2,6090.0
3,3,6137.0
4,4,6149.0
5,5,6164.0
6,-1,6207.0
2,2,6156.0
3,3,6181.0
4,4,6171.0
5,-1,6211.0
2,-1,6178.0
2,2,6138.0
3,3,6155.0
4,4,6156.0
5,5,6161.0
6,6,6161.0
7,7,6161.0
8,8,6163.0
9,9,6160.0
10,10,6184.0
11,11,6145.0
12,12,6146.0
13,-1,6339.0
2,2,6225.0
3,3,6285.0
4,4,6256.0
5,5,6302.0
6,6,6354.0
7,7,6334.0
8,8,6333.0
9,9,6333.0
10,10,6333.0
11,11,6342.0
12,-1,6346.0
2,-1,6126.0
2,-1,6094.0
2,-1,6146.0
2,-1,6185.0
2,2,6136.0
3,3,6162.0
4,-1,6172.0
2,2,6130.0
3,3,6126.0
4,4,6159.0
5,-1,6151.0
2,-1,6135.0
2,2,6140.0
3,-1,6166.0
2,-1,6182.0
2,-1,6120.0
2,-1,6163.0
2,2,6256.0
3,3,6271.0
4,-1,6314.0
2,-1,6164.0
2,-1,6136.0
2,2,6120.0
3,-1,6138.0
2,2,6132.0
3,3,6163.0
4,4,6186.0
5,-1,6223.0
2,2,6101.0
3,3,6179.0
4,-1,6187.0
2,2,6118.0
3,-1,6148.0
2,2,6141.0
3,3,6156.0
4,-1,6128.0
2,-1,6221.0
2,2,6141.0
3,3,6141.0
4,4,6161.0
5,5,6163.0
6,6,6127.0
7,-1,6159.0
2,2,6154.0
3,3,6153.0
4,-1,6185.0
2,2,6128.0
3,3,6136.0
4,-1,6147.0
2,2,6141.0
3,3,6174.0
4,-1,6131.0
2,2,6136.0
3,3,6161.0
4,-1,6166.0
2,2,6141.0
3,3,6165.0
4,4,6165.0
5,-1,6166.0
2,2,6147.0
3,-1,6168.0
2,2,6111.0
3,3,6136.0
4,4,6162.0
5,5,6154.0
6,6,6151.0
7,7,6199.0
8,8,6242.0
9,9,6230.0
10,10,6205.0
11,11,6243.0
12,12,6156.0
13,13,6144.0
14,-1,6145.0
2,2,6136.0
3,-1,6136.0
2,2,6145.0
3,3,6128.0
4,4,6156.0
5,5,6156.0
6,6,6153.0
7,7,6152.0
8,8,6153.0
9,-1,6152.0
2,-1,6137.0
2,2,6137.0
3,3,6147.0
4,-1,6169.0
2,-1,6137.0
2,2,6137.0
3,3,6138.0
4,4,6165.0
5,5,6153.0
6,-1,6155.0
2,-1,6159.0
2,-1,6148.0
2,2,6157.0
3,3,6170.0
4,4,6205.0
5,-1,6245.0
2,2,6135.0
3,3,6166.0
4,4,6160.0
5,-1,6156.0
2,2,6112.0
3,3,6108.0
4,-1,6108.0
2,-1,6130.0
2,2,6126.0
3,-1,6135.0
2,2,6158.0
3,3,6185.0
4,4,6187.0
5,5,6151.0
6,-1,6136.0
2,2,6137.0
3,3,6116.0
4,-1,6105.0
2,-1,6155.0
2,2,6162.0
3,3,6172.0
4,-1,6204.0
2,2,6144.0
3,3,6163.0
4,-1,6183.0
2,2,6167.0
3,3,6192.0
4,4,6197.0
5,-1,6221.0
2,2,6138.0
3,3,6148.0
4,4,6304.0
5,-1,6302.0
2,2,6140.0
3,3,6172.0
4,-1,6157.0
2,2,6143.0
3,3,6185.0
4,4,6217.0
5,5,6217.0
6,6,6209.0
7,7,6211.0
8,8,6206.0
9,9,6213.0
10,10,6214.0
11,11,6214.0
12,12,6214.0
13,13,6200.0
14,14,6284.0
15,-1,6131.0
2,-1,6133.0
2,2,6108.0
3,3,6093.0
4,-1,6076.0
2,2,6154.0
3,3,6178.0
4,4,6209.0
5,5,6197.0
6,6,6129.0
7,7,6189.0
8,8,6187.0
9,-1,6198.0
2,-1,6153.0
2,-1,6146.0
2,2,6134.0
3,3,6174.0
4,-1,6113.0
2,-1,6123.0
2,-1,6373.0
2,2,6130.0
3,3,6161.0
4,-1,6157.0
2,-1,6177.0
2,2,6149.0
3,3,6177.0
4,4,6168.0
5,5,6132.0
6,-1,6153.0
2,2,6140.0
3,3,6135.0
4,-1,6160.0
2,2,6142.0
3,3,6176.0
4,4,6211.0
5,-1,6160.0
2,2,6167.0
3,3,6194.0
4,4,6176.0
5,5,6104.0
6,6,6128.0
7,7,6119.0
8,-1,6125.0
2,-1,6182.0
2,2,6129.0
3,3,6157.0
4,-1,6190.0
2,-1,6139.0
2,2,6140.0
3,3,6163.0
4,4,6121.0
5,5,6155.0
6,6,6156.0
7,7,6156.0
8,-1,6165.0
2,-1,6131.0
2,2,6132.0
3,3,6161.0
4,-1,6161.0
2,-1,6139.0
2,-1,6136.0
2,2,6129.0
3,3,6161.0
4,-1,6188.0
2,2,6131.0
3,-1,6131.0
2,2,6146.0
3,3,6143.0
4,-1,6184.0
2,2,6133.0
3,3,6166.0
4,-1,6193.0
2,2,6138.0
3,-1,6162.0
2,2,6159.0
3,3,6153.0
4,-1,6131.0
2,2,6203.0
3,-1,6193.0
2,2,6165.0
3,3,6146.0
4,-1,6193.0
2,2,6135.0
3,-1,6135.0
2,2,6126.0
3,-1,6125.0
2,2,6137.0
3,3,6166.0
4,-1,6163.0
2,-1,6145.0
2,-1,6138.0
2,-1,6138.0
2,2,6162.0
3,-1,6182.0
2,2,6161.0
3,-1,6157.0
2,2,6146.0
3,-1,6187.0
2,-1,6150.0
2,2,6156.0
3,-1,6176.0
2,2,6130.0
3,-1,6139.0
2,2,6130.0
3,-1,6161.0
2,-1,6137.0
2,2,6177.0
3,3,6204.0
4,4,6220.0
5,-1,6246.0
2,2,6137.0
3,-1,6165.0
2,2,6120.0
3,3,6158.0
4,4,6163.0
5,-1,6155.0
2,-1,6136.0
2,-1,6137.0
2,2,6138.0
3,3,6143.0
4,4,6137.0
5,-1,6117.0
2,2,6149.0
3,3,6176.0
4,-1,6187.0
2,-1,6140.0
2,2,6122.0
3,-1,6110.0
2,2,6169.0
3,3,6192.0
4,-1,6147.0
2,2,6144.0
3,-1,6171.0
2,2,6107.0
3,-1,6158.0
2,2,6142.0
3,3,6166.0
4,4,6237.0
5,-1,6126.0
2,-1,6130.0
2,-1,6139.0
2,2,6188.0
3,3,6215.0
4,4,6223.0
5,-1,6222.0
2,2,6203.0
3,-1,6147.0
2,2,6156.0
3,-1,6181.0
2,2,6153.0
3,3,6146.0
4,-1,6163.0
2,-1,6136.0
2,2,6136.0
3,3,6165.0
4,4,6162.0
5,-1,6229.0
2,-1,6170.0
2,2,6149.0
3,3,6166.0
4,-1,6160.0
2,-1,6136.0
2,-1,6202.0
2,-1,6167.0
2,-1,6140.0
2,2,6165.0
3,3,6165.0
4,-1,6165.0
2,2,6138.0
3,3,6138.0
4,-1,6166.0
2,2,6146.0
3,-1,6163.0
2,-1,6158.0
2,2,6140.0
3,3,6146.0
4,4,6142.0
5,5,6131.0
6,6,6160.0
7,7,6161.0
8,8,6287.0
9,-1,6286.0
2,2,6146.0
3,3,6145.0
4,-1,6127.0
2,2,6136.0
3,-1,6136.0
2,-1,6136.0
2,2,6144.0
3,-1,6148.0
2,-1,6135.0
2,-1,6177.0
2,2,6163.0
3,-1,6166.0
2,2,6122.0
3,3,6139.0
4,4,6154.0
5,5,6130.0
6,-1,6172.0
2,2,6179.0
3,3,6218.0
4,4,6187.0
5,-1,6220.0
2,2,6139.0
3,3,6169.0
4,-1,6154.0
2,-1,6136.0
2,2,6118.0
3,-1,6155.0
2,-1,6123.0
2,2,6160.0
3,3,6209.0
4,-1,6154.0
2,2,6213.0
3,3,6177.0
4,4,6179.0
5,5,6176.0
6,-1,6177.0
2,2,6133.0
3,-1,6163.0
2,-1,6156.0
2,2,6181.0
3,3,6179.0
4,-1,6321.0
2,2,6139.0
3,-1,6160.0
2,2,6159.0
3,-1,6195.0
2,2,6218.0
3,3,6233.0
4,-1,6222.0
2,2,6136.0
3,3,6132.0
4,-1,6159.0
2,2,6162.0
3,-1,6159.0
2,-1,6111.0
2,2,6135.0
3,3,6129.0
4,-1,6131.0
2,2,6160.0
3,-1,6160.0
2,2,6166.0
3,3,6126.0
4,4,6116.0
5,-1,6129.0
2,2,6168.0
3,3,6227.0
4,4,6251.0
5,5,6253.0
6,-1,6250.0
2,2,6137.0
3,3,6170.0
4,-1,6192.0
2,-1,6136.0
2,-1,6171.0
2,2,6146.0
3,-1,6179.0
2,-1,6137.0
2,-1,6161.0
2,-1,6237.0
2,-1,6137.0
2,2,6144.0
3,3,6166.0
4,-1,6160.0
2,-1,6136.0
2,2,6178.0
3,3,6164.0
4,4,6213.0
5,5,6224.0
6,-1,6197.0
2,-1,6154.0
2,-1,6164.0
2,2,6146.0
3,-1,6186.0
2,2,6128.0
3,3,6126.0
4,-1,6131.0
2,-1,6161.0
2,-1,6143.0
2,2,6159.0
3,-1,6195.0
2,-1,6138.0
2,-1,6099.0
2,2,6142.0
3,-1,6172.0
2,-1,6221.0
2,-1,6150.0
2,2,6134.0
3,3,6150.0
4,4,6163.0
5,5,6161.0
6,6,6244.0
7,-1,6243.0
2,2,6141.0
3,-1,6145.0
2,2,6137.0
3,3,6165.0
4,-1,6160.0
2,2,6144.0
3,-1,6145.0
2,2,6121.0
3,-1,6156.0
2,2,6146.0
3,3,6177.0
4,4,6189.0
5,5,6184.0
6,6,6194.0
7,7,6194.0
8,8,6194.0
9,-1,6180.0
2,2,6137.0
3,-1,6167.0
2,2,6131.0
3,3,6164.0
4,4,6183.0
5,5,6141.0
6,6,6170.0
7,-1,6175.0
2,2,6151.0
3,-1,6166.0
2,-1,6156.0
2,2,6134.0
3,-1,6145.0
2,2,6176.0
3,3,6190.0
4,-1,6159.0
2,2,6144.0
3,3,6165.0
4,4,6191.0
5,5,6218.0
6,6,6217.0
7,7,6218.0
8,-1,6219.0
2,2,6141.0
3,-1,6166.0
2,2,6161.0
3,3,6195.0
4,4,6225.0
5,5,6247.0
6,6,6243.0
7,7,6222.0
8,8,6263.0
9,9,6148.0
10,-1,6180.0
2,2,6181.0
3,3,6205.0
4,-1,6218.0
2,2,6132.0
3,3,6131.0
4,-1,6122.0
2,2,6136.0
3,3,6165.0
4,-1,6192.0
2,2,6167.0
3,3,6176.0
4,4,6176.0
5,5,6140.0
6,-1,6149.0
2,-1,6145.0
2,-1,6137.0
2,-1,6123.0
2,2,6136.0
3,-1,6165.0
2,2,6157.0
3,3,6155.0
4,4,6178.0
5,-1,6178.0
2,-1,6139.0
2,2,6198.0
3,3,6146.0
4,4,6161.0
5,5,6159.0
6,6,6241.0
7,7,6206.0
8,-1,6223.0
2,-1,6137.0
2,-1,6156.0
2,2,6139.0
3,-1,6142.0
2,2,6129.0
3,3,6161.0
4,-1,6138.0
2,-1,6126.0
2,-1,6141.0
2,-1,6136.0
2,2,6112.0
3,3,6165.0
4,4,6194.0
5,5,6232.0
6,6,6227.0
7,7,6229.0
8,-1,6216.0
2,-1,6161.0
2,-1,6158.0
2,2,6137.0
3,3,6169.0
4,4,6180.0
5,5,6112.0
6,6,6213.0
7,7,6214.0
8,-1,6218.0
2,-1,6179.0
2,2,6256.0
3,3,6256.0
4,-1,6256.0
2,2,6203.0
3,-1,6218.0
2,2,6135.0
3,3,6166.0
4,4,6194.0
5,5,6188.0
6,6,6229.0
7,7,6087.0
8,8,6087.0
9,9,6251.0
10,-1,6252.0
2,2,6137.0
3,-1,6166.0
2,-1,6177.0
2,2,6136.0
3,-1,6172.0
2,-1,6141.0
2,2,6136.0
3,3,6162.0
4,4,6192.0
5,5,6235.0
6,6,6235.0
7,7,6227.0
8,-1,6200.0
2,2,6169.0
3,-1,6163.0
2,2,6189.0
3,3,6215.0
4,4,6223.0
5,5,6216.0
6,6,6193.0
7,7,6190.0
8,8,6218.0
9,9,6266.0
10,10,6294.0
11,11,6272.0
12,-1,6386.0
2,2,6139.0
3,3,6141.0
4,4,6140.0
5,5,6122.0
6,-1,6162.0
2,-1,6118.0
2,-1,6156.0
2,-1,6151.0
2,2,6114.0
3,-1,6096.0
2,2,6134.0
3,3,6132.0
4,-1,6178.0
2,-1,6155.0
2,2,6139.0
3,-1,6164.0
2,2,6150.0
3,3,6184.0
4,-1,6217.0
2,2,6155.0
3,3,6147.0
4,-1,6151.0
2,-1,6162.0
2,2,6133.0
3,-1,6161.0
2,2,6129.0
3,3,6128.0
4,4,6128.0
5,5,6128.0
6,6,6128.0
7,7,6131.0
8,8,6128.0
9,9,6128.0
10,-1,6136.0
2,-1,6145.0
2,-1,6133.0
2,-1,6136.0
2,-1,6155.0
2,2,6152.0
3,-1,6203.0
2,2,6161.0
3,-1,6123.0
2,-1,6129.0
2,-1,6137.0
2,-1,6157.0
2,-1,6192.0
2,-1,6168.0
2,-1,6177.0
2,-1,6161.0
2,2,6127.0
3,3,6148.0
4,4,6091.0
5,5,6200.0
6,6,6202.0
7,7,6202.0
8,8,6191.0
9,-1,6192.0
2,2,6140.0
3,3,6149.0
4,4,6158.0
5,-1,6159.0
2,2,6171.0
3,-1,6175.0
2,2,6137.0
3,-1,6165.0
2,-1,6136.0
2,-1,6119.0
2,2,6158.0
3,3,6164.0
4,4,6230.0
5,-1,6237.0
2,2,6202.0
3,-1,6176.0
2,2,6143.0
3,-1,6144.0
2,2,6151.0
3,-1,6150.0
2,-1,6137.0
2,2,6138.0
3,3,6147.0
4,-1,6138.0
2,-1,6121.0
2,-1,6138.0
2,2,6177.0
3,3,6218.0
4,-1,6201.0
2,2,6133.0
3,3,6133.0
4,4,6133.0
5,5,6164.0
6,-1,6163.0
2,2,6136.0
3,-1,6165.0
2,-1,6135.0
2,-1,6186.0
2,2,6157.0
3,3,6164.0
4,-1,6180.0
2,-1,6160.0
2,-1,6113.0
2,2,6134.0
3,3,6178.0
4,4,6178.0
5,5,6185.0
6,6,6199.0
7,7,6189.0
8,8,6189.0
9,9,6189.0
10,-1,6190.0
2,-1,6137.0
2,-1,6213.0
2,2,6133.0
3,-1,6164.0
2,-1,6136.0
2,-1,6181.0
2,-1,6139.0
2,-1,6137.0
2,2,6134.0
3,-1,6126.0
2,-1,6146.0
2,2,6189.0
3,3,6206.0
4,-1,6199.0
2,2,6209.0
3,3,6220.0
4,4,6237.0
5,5,6251.0
6,6,6251.0
7,7,6248.0
8,-1,6250.0
2,-1,6201.0
2,-1,6197.0
2,-1,6164.0
2,2,6157.0
3,-1,6158.0
2,-1,6126.0
2,2,6191.0
3,-1,6119.0
2,-1,6168.0
2,-1,6134.0
2,2,6137.0
3,3,6166.0
4,4,6157.0
5,-1,6187.0
2,-1,6158.0
2,-1,6201.0
2,2,6136.0
3,3,6160.0
4,4,6187.0
5,5,6212.0
6,6,6233.0
7,7,6291.0
8,-1,6285.0
2,-1,6111.0
2,-1,6137.0
2,2,6136.0
3,3,6136.0
4,4,6125.0
5,-1,6160.0
2,-1,6139.0
2,2,6141.0
3,3,6159.0
4,4,6199.0
5,5,6208.0
6,-1,6207.0
2,2,6139.0
3,-1,6171.0
2,2,6133.0
3,-1,6164.0
2,2,6138.0
3,3,6167.0
4,4,6159.0
5,-1,6159.0
2,2,6146.0
3,3,6163.0
4,4,6144.0
5,-1,6126.0
2,-1,6168.0
2,2,6149.0
3,3,6169.0
4,-1,6170.0
2,-1,6170.0
2,2,6202.0
3,3,6202.0
4,-1,6181.0
2,-1,6132.0
2,2,6104.0
3,3,6115.0
4,4,6100.0
5,5,6100.0
6,-1,6098.0
2,-1,6130.0
2,-1,6130.0
2,2,6116.0
3,-1,6175.0
2,-1,6144.0
2,2,6178.0
3,3,6207.0
4,4,6251.0
5,5,6244.0
6,6,6245.0
7,7,6181.0
8,8,6182.0
9,-1,6182.0
2,2,6146.0
3,3,6138.0
4,-1,6183.0
2,2,6138.0
3,-1,6156.0
2,2,6133.0
3,3,6166.0
4,4,6154.0
5,5,6137.0
