Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6144.0,6144.0,832.340000000001,1984.126291203745
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6154.0,6154.0,822.340000000001,1860.530856053814
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,800.0,144,50.0,6154.0,6154.0,822.340000000001,1867.326821559783
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,800.0,163,50.0,6154.0,6154.0,822.340000000001,1864.9150855662222
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,800.0,38,200.0,6149.0,6149.0,827.340000000001,1866.3726978829168
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,800.0,9,50.0,6144.0,6144.0,832.340000000001,1867.366057018968
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,800.0,33,50.0,6178.0,6178.0,798.340000000001,1807.122957153016
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,800.0,41,100.0,6117.0,6117.0,859.340000000001,1921.8122886375013
9,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,138,50.0,6117.0,6117.0,859.340000000001,1921.812600259838
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2069.1143050567252
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6170.0,6170.0,806.340000000001,2001.8757005879017
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6113.0,6113.0,863.340000000001,2053.6015052467637
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,1995.1461502022232
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2064.8972555246883
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,138,50.0,6137.0,6137.0,839.340000000001,2065.006958839749
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.0688427394412
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1959.3872558840346
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,90,100.0,6185.0,6185.0,791.340000000001,1964.0893077515516
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,95,100.0,6185.0,6185.0,791.340000000001,1964.1311854340124
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6142.0,6142.0,834.340000000001,1999.703922977022
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6142.0,6142.0,834.340000000001,1977.7858944841737
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6141.0,6141.0,835.340000000001,2069.1506988234014
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6121.0,6121.0,855.340000000001,2078.5836344232607
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2061.7139707561823
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2057.7589678381323
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6164.0,6164.0,812.340000000001,2001.8488456656403
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6185.0,6185.0,791.340000000001,1963.9435118116828
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,107,50.0,6308.0,6308.0,668.340000000001,1872.5516602901496
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6314.0,6314.0,662.340000000001,1758.9664281115752
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6178.0,6178.0,798.340000000001,2070.0405422674157
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6205.0,6205.0,771.340000000001,2002.6497080158222
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,109,50.0,6179.0,6179.0,797.340000000001,1960.5975670967848
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6178.0,6178.0,798.340000000001,1918.7659047232437
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6150.0,6150.0,826.340000000001,2063.7821154213216
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6166.0,6166.0,810.340000000001,2004.096620504591
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,43,50.0,6145.0,6145.0,831.340000000001,2011.1800758270538
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6217.0,6217.0,759.340000000001,1864.1459057213688
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6217.0,6217.0,759.340000000001,1864.0701900740735
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2075.788338597313
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6179.0,6179.0,797.340000000001,1863.1979273893307
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6146.0,6146.0,830.340000000001,1901.9039735471213
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2078.4362129129895
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6179.0,6179.0,797.340000000001,2004.043371602835
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6122.0,6122.0,854.340000000001,2058.141821110315
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6147.0,6147.0,829.340000000001,2004.3246515543183
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6184.0,6184.0,792.340000000001,1955.4553710351988
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,178,100.0,6224.0,6224.0,752.340000000001,1952.7640425018158
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,31,200.0,6229.0,6229.0,747.340000000001,1841.080011676655
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,138,50.0,6229.0,6229.0,747.340000000001,1841.6110614228692
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6118.0,6118.0,858.340000000001,2050.0281082716224
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.666331374706
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0744264841353
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1958.3234140744457
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,9,50.0,6186.0,6186.0,790.340000000001,1926.4280248678713
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,144,50.0,6187.0,6187.0,789.340000000001,1926.8396248906638
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,137,50.0,6185.0,6185.0,791.340000000001,1919.193932486861
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,110,50.0,6181.0,6181.0,795.340000000001,1925.9526822163516
9,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,31,200.0,6219.0,6219.0,757.340000000001,1792.8493911550677
10,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,138,50.0,6219.0,6219.0,757.340000000001,1792.6560729894456
11,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6158.0,6158.0,818.340000000001,1724.3865377156728
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6164.0,6164.0,812.340000000001,2068.3155102368687
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6132.0,6132.0,844.340000000001,2068.3657326471534
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6176.0,6176.0,800.340000000001,2064.0845205788105
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6161.0,6161.0,815.340000000001,2055.714646505787
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6192.0,6192.0,784.340000000001,2003.794900966482
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2059.835554912035
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,9,50.0,6134.0,6134.0,842.340000000001,2035.50324102469
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2065.392022100465
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2065.561520593018
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6205.0,6205.0,771.340000000001,2005.9190254254024
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6168.0,6168.0,808.340000000001,1968.0685182598386
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6238.0,6238.0,738.340000000001,1919.0522988345786
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2057.5178288970683
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,100.0,138,50.0,6137.0,6137.0,839.340000000001,2057.5516274345036
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6143.0,6143.0,833.340000000001,2112.499140992319
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6147.0,6147.0,829.340000000001,2054.216598615015
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6163.0,6163.0,813.340000000001,2001.7662309896991
4,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,90,100.0,6160.0,6160.0,816.340000000001,2001.1768232151446
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2061.9972119956806
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6162.0,6162.0,814.340000000001,1952.3040633683224
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,107,50.0,6332.0,6332.0,644.340000000001,1845.7249807970811
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6088.0,6088.0,888.340000000001,2083.0202913625926
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6138.0,6138.0,838.340000000001,2008.3690531291618
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6115.0,6115.0,861.340000000001,2058.941236831684
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6158.0,6158.0,818.340000000001,2026.7724484172081
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2004.082337302782
2,800.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,1846.1030676761006
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6189.0,6189.0,787.340000000001,2040.9180214500636
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,38,200.0,6238.0,6238.0,738.340000000001,1986.741939927094
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6123.0,6123.0,853.340000000001,2109.3143350806595
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6128.0,6128.0,848.340000000001,2055.783881661828
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6131.0,6131.0,845.340000000001,2064.6433249053466
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6108.0,6108.0,868.340000000001,1986.603055028964
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6197.0,6197.0,779.340000000001,1970.282643890751
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6165.0,6165.0,811.340000000001,2004.0744262229025
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6150.0,6150.0,826.340000000001,2058.3702312405107
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6162.0,6162.0,814.340000000001,2003.1915241798565
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2059.612532423908
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2003.8444353944653
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6193.0,6193.0,783.340000000001,1954.395865365812
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6168.0,6168.0,808.340000000001,2063.7992327125367
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6205.0,6205.0,771.340000000001,2003.9821234716953
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6157.0,6157.0,819.340000000001,2043.0181502540124
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6145.0,6145.0,831.340000000001,1981.5250835223485
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6154.0,6154.0,822.340000000001,2016.9180345420027
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6140.0,6140.0,836.340000000001,2063.850855686166
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,7,50.0,6120.0,6120.0,856.340000000001,2039.7754853596857
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6161.0,6161.0,815.340000000001,1950.042073993709
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6151.0,6151.0,825.340000000001,1922.7381030826812
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,129,50.0,6149.0,6149.0,827.340000000001,1917.188848757979
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6154.0,6154.0,822.340000000001,2055.753559585821
2,50.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6146.0,6146.0,830.340000000001,2051.0151163125065
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6138.0,6138.0,838.340000000001,2061.692629267878
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6164.0,6164.0,812.340000000001,2001.0231296114882
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6160.0,6160.0,816.340000000001,1936.8574891991013
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6170.0,6170.0,806.340000000001,1843.4177971609288
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,9,50.0,6174.0,6174.0,802.340000000001,1810.693901743052
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,138,50.0,6175.0,6175.0,801.340000000001,1810.9961985825876
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,11,50.0,6223.0,6223.0,753.340000000001,1782.515415622394
9,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,107,50.0,6221.0,6221.0,755.340000000001,1708.54599318202
10,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,108,50.0,6339.0,6339.0,637.340000000001,1674.978951357135
11,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,116,100.0,6333.0,6333.0,643.340000000001,1680.407941738135
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6203.0,6203.0,773.340000000001,2049.492515666785
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6146.0,6146.0,830.340000000001,2061.3083598941744
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6179.0,6179.0,797.340000000001,2003.3037315583158
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6179.0,6179.0,797.340000000001,1950.6463886842307
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6206.0,6206.0,770.340000000001,1847.9234766616894
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6169.0,6169.0,807.340000000001,2069.161584292645
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,7,50.0,6163.0,6163.0,813.340000000001,2045.2380108353411
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6183.0,6183.0,793.340000000001,1951.080612473944
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,138,50.0,6183.0,6183.0,793.340000000001,1951.073501500135
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6143.0,6143.0,833.340000000001,1904.6398124116731
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6147.0,6147.0,829.340000000001,2108.9469706942414
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6193.0,6193.0,783.340000000001,1957.640779133696
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,31,200.0,6234.0,6234.0,742.340000000001,1845.4208777981698
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,138,50.0,6234.0,6234.0,742.340000000001,1845.6387225730252
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,142,50.0,6235.0,6235.0,741.340000000001,1848.089713485617
7,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,139,100.0,6233.0,6233.0,743.340000000001,1844.3981038981271
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6177.0,6177.0,799.340000000001,1859.1901295603761
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,137,50.0,6178.0,6178.0,798.340000000001,1858.5283612501576
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6204.0,6204.0,772.340000000001,2066.8441182763986
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,800.0,90,100.0,6204.0,6204.0,772.340000000001,2067.855347782209
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,107,50.0,6172.0,6172.0,804.340000000001,2058.9961657384524
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6139.0,6139.0,837.340000000001,2063.8201309740143
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6164.0,6164.0,812.340000000001,2001.670680202606
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6154.0,6154.0,822.340000000001,1939.2659573217215
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6179.0,6179.0,797.340000000001,1845.829943058416
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2063.6147473586757
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0746302227974
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,129,50.0,6163.0,6163.0,813.340000000001,2003.2016429041296
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2052.372286147031
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6145.0,6145.0,831.340000000001,1993.6278794423133
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6166.0,6166.0,810.340000000001,1936.1755827215602
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,9,50.0,6162.0,6162.0,814.340000000001,1920.356685552903
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6126.0,6126.0,850.340000000001,2046.9153484912517
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,50.0,107,50.0,6122.0,6122.0,854.340000000001,2002.8069398936918
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,38,200.0,6124.0,6124.0,852.340000000001,1926.5972504369092
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6122.0,6122.0,854.340000000001,1864.6149535919121
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6164.0,6164.0,812.340000000001,1732.8045120757886
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6128.0,6128.0,848.340000000001,2077.9355289604946
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6126.0,6126.0,850.340000000001,2047.0723440693487
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6158.0,6158.0,818.340000000001,1952.5737388144048
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6187.0,6187.0,789.340000000001,1926.295870975893
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6099.0,6099.0,877.340000000001,2071.2520500263545
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6114.0,6114.0,862.340000000001,2001.7611820053796
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6125.0,6125.0,851.340000000001,1961.8622702639946
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,31,200.0,6162.0,6162.0,814.340000000001,1855.6772740021552
6,0.0,-1.0,-1.0,6976.340000000001,6,50.0,200.0,138,50.0,6162.0,6162.0,814.340000000001,1855.8786490134253
7,0.0,-1.0,-1.0,6976.340000000001,7,50.0,200.0,75,50.0,6113.0,6113.0,863.340000000001,1840.3554582178597
8,0.0,-1.0,-1.0,6976.340000000001,8,50.0,200.0,139,100.0,6111.0,6111.0,865.340000000001,1838.4052536764775
9,0.0,-1.0,-1.0,6976.340000000001,9,50.0,200.0,142,50.0,6111.0,6111.0,865.340000000001,1839.0766151341736
10,0.0,-1.0,-1.0,6976.340000000001,10,50.0,200.0,9,50.0,6103.0,6103.0,873.340000000001,1813.3701563788502
11,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,141,200.0,6103.0,6103.0,873.340000000001,1813.2683890873002
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6137.0,6137.0,839.340000000001,2065.0088090829704
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6146.0,6146.0,830.340000000001,2066.730613883762
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6164.0,6164.0,812.340000000001,1995.8070302707713
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,107,50.0,6170.0,6170.0,806.340000000001,1971.353626928591
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6156.0,6156.0,820.340000000001,1918.9145824919142
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,31,200.0,6223.0,6223.0,753.340000000001,1758.4919395669874
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6133.0,6133.0,843.340000000001,2073.0770405094586
3,0.0,-1.0,-1.0,6976.340000000001,3,100.0,200.0,38,200.0,6165.0,6165.0,811.340000000001,2004.0388457371298
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6154.0,6154.0,822.340000000001,1953.6020134165815
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,33,50.0,6186.0,6186.0,790.340000000001,1936.0753072401026
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6172.0,6172.0,804.340000000001,2048.8150640576628
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6183.0,6183.0,793.340000000001,2000.849550960554
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,33,50.0,6157.0,6157.0,819.340000000001,1921.7470787109912
5,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,90,100.0,6155.0,6155.0,821.340000000001,1917.7411940460925
2,800.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6220.0,6220.0,756.340000000001,2072.5168112445663
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,800.0,137,50.0,6221.0,6221.0,755.340000000001,2072.179173855893
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6111.0,6111.0,865.340000000001,2077.447736194731
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6155.0,6155.0,821.340000000001,2005.5756258303709
4,0.0,-1.0,-1.0,6976.340000000001,4,50.0,200.0,9,50.0,6140.0,6140.0,836.340000000001,1959.57221668927
5,0.0,-1.0,-1.0,6976.340000000001,5,50.0,200.0,33,50.0,6179.0,6179.0,797.340000000001,1934.6425647318472
6,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,200.0,107,50.0,6114.0,6114.0,862.340000000001,1871.599742247868
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6167.0,6167.0,809.340000000001,2063.713126909452
2,50.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6125.0,6125.0,851.340000000001,2063.8733846581886
3,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,50.0,142,50.0,6126.0,6126.0,850.340000000001,2066.131272443064
2,200.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6200.0,6200.0,776.340000000001,2043.946809786198
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6134.0,6134.0,842.340000000001,2056.179688748197
2,400.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2072.9514494303594
3,0.0,-1.0,-1.0,6976.340000000001,3,200.0,400.0,38,200.0,6152.0,6152.0,824.340000000001,2001.7419986967082
4,0.0,-1.0,-1.0,6976.340000000001,-1,50.0,400.0,33,50.0,6146.0,6146.0,830.340000000001,1962.9887935650297
2,100.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6144.0,6144.0,832.340000000001,2069.580013537334
3,0.0,-1.0,-1.0,6976.340000000001,-1,100.0,200.0,38,200.0,6172.0,6172.0,804.340000000001,2001.4429115598691
2,400.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6136.0,6136.0,840.340000000001,2073.0167605437377
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6130.0,6130.0,846.340000000001,2068.0553584213817
2,100.0,-1.0,-1.0,6976.340000000001,-1,0.0,0.0,0,0.0,6192.0,6192.0,784.340000000001,2007.0861660711062
2,200.0,-1.0,-1.0,6976.340000000001,2,0.0,0.0,0,0.0,6152.0,6152.0,824.340000000001,2079.03414587962
3,0.0,-1.0,-1.0,6976.340000000001,3,50.0,200.0,38,200.0,6163.0,6163.0,813.340000000001,2007.3365788145304
