Total Line Failures,Steady State,Accumulation of Failed Capacities
7,4,6036.0
8,5,6076.0
9,6,6083.0
10,7,6079.0
11,8,6083.0
12,9,6076.0
13,10,6126.0
14,11,6116.0
15,12,6142.0
16,13,6148.0
17,14,6175.0
18,15,6191.0
19,16,6191.0
20,17,6188.0
21,18,6204.0
22,19,6210.0
23,20,6204.0
24,21,6184.0
25,22,6191.0
26,23,6204.0
27,24,6204.0
28,25,6204.0
29,26,6204.0
30,27,6204.0
31,28,6204.0
32,29,6204.0
33,30,6204.0
34,31,6204.0
35,32,6204.0
36,-1,6204.0
5,2,6161.0
6,-1,6139.0
5,2,6106.0
6,-1,6120.0
5,-1,6159.0
5,-1,6126.0
5,2,6107.0
6,3,6120.0
7,-1,6109.0
5,-1,6134.0
5,2,6091.0
6,-1,6083.0
5,2,6136.0
6,3,6145.0
7,4,6141.0
8,5,6141.0
9,6,6131.0
10,-1,6111.0
5,-1,6159.0
5,2,6143.0
6,-1,6139.0
5,2,6165.0
6,3,6159.0
7,-1,6155.0
5,2,6122.0
6,3,6127.0
7,4,6132.0
8,5,6132.0
9,6,6140.0
10,7,6162.0
11,-1,6195.0
5,-1,6095.0
5,2,6117.0
6,-1,6113.0
5,-1,6178.0
5,2,6117.0
6,-1,6111.0
5,2,6112.0
6,-1,6112.0
5,-1,6178.0
5,2,6063.0
6,3,6066.0
7,4,6066.0
8,-1,6064.0
5,-1,6113.0
5,-1,6110.0
5,2,6103.0
6,-1,6120.0
5,2,6093.0
6,-1,6093.0
5,2,6163.0
6,3,6133.0
7,-1,6150.0
5,2,6113.0
6,3,6113.0
7,4,6127.0
8,-1,6126.0
5,2,6121.0
6,3,6152.0
7,-1,6137.0
5,-1,6170.0
5,-1,6105.0
5,2,6053.0
6,3,6053.0
7,4,6062.0
8,5,6042.0
9,6,6083.0
10,7,6048.0
11,8,5937.0
12,9,5900.0
13,-1,6101.0
5,2,6090.0
6,-1,6089.0
5,-1,6102.0
5,2,6195.0
6,-1,6195.0
5,-1,6119.0
5,2,6145.0
6,3,6142.0
7,4,6142.0
8,-1,6164.0
5,2,6162.0
6,3,6149.0
7,4,6161.0
8,-1,6161.0
5,2,6049.0
6,3,6049.0
7,4,6049.0
8,5,6042.0
9,6,6076.0
10,7,6069.0
11,8,6080.0
12,9,6069.0
13,10,6084.0
14,11,6051.0
15,12,6109.0
16,13,6041.0
17,14,6041.0
18,15,6040.0
19,16,6042.0
20,17,6042.0
21,18,6042.0
22,19,6041.0
23,20,6050.0
24,21,6049.0
25,22,6064.0
26,23,6095.0
27,24,6104.0
28,-1,6211.0
5,2,6151.0
6,3,6147.0
7,4,6149.0
8,-1,6146.0
5,2,6119.0
6,3,6134.0
7,4,6134.0
8,-1,6135.0
5,-1,6120.0
5,2,6141.0
6,3,6153.0
7,-1,6150.0
5,2,6162.0
6,3,6167.0
7,4,6166.0
8,-1,6165.0
5,2,6096.0
6,3,6096.0
7,-1,6101.0
5,-1,6094.0
5,2,6103.0
6,-1,6114.0
5,-1,6090.0
5,2,6129.0
6,-1,6129.0
5,2,6092.0
6,-1,6109.0
5,-1,6111.0
5,-1,6130.0
5,2,6128.0
6,-1,6137.0
5,2,6121.0
6,-1,6121.0
5,-1,6131.0
5,2,6103.0
6,-1,6134.0
5,-1,6151.0
5,2,6142.0
6,3,6128.0
7,-1,6128.0
5,-1,6129.0
5,-1,6177.0
5,2,6091.0
6,3,6093.0
7,4,6093.0
8,5,6080.0
9,-1,6103.0
5,-1,6140.0
5,2,6080.0
6,3,6100.0
7,-1,6104.0
5,2,6123.0
6,-1,6121.0
5,2,6129.0
6,-1,6121.0
5,2,6120.0
6,-1,6120.0
5,2,6108.0
6,3,6109.0
7,4,6132.0
8,5,6132.0
9,-1,6116.0
5,2,6099.0
6,3,6122.0
7,4,6122.0
8,-1,6125.0
5,2,6132.0
6,3,6136.0
7,-1,6133.0
5,-1,6104.0
5,-1,6117.0
5,2,6127.0
6,-1,6129.0
5,2,6059.0
6,3,6040.0
7,4,6041.0
8,5,6041.0
9,6,6038.0
10,7,6038.0
11,8,6040.0
12,9,6063.0
13,10,6060.0
14,11,6169.0
15,12,6045.0
16,13,6060.0
17,14,6043.0
18,15,6073.0
19,16,6128.0
20,17,6150.0
21,18,6150.0
22,19,6150.0
23,20,6150.0
24,21,6117.0
25,22,6116.0
26,23,6150.0
27,24,6153.0
28,25,6213.0
29,26,6193.0
30,27,6132.0
31,-1,6223.0
5,2,6113.0
6,3,6119.0
7,4,6119.0
8,5,6145.0
9,6,6168.0
10,-1,6169.0
5,2,6133.0
6,-1,6113.0
5,2,6121.0
6,-1,6121.0
5,2,6098.0
6,3,6101.0
7,4,6102.0
8,5,6128.0
9,6,6136.0
10,7,6137.0
11,-1,6150.0
5,-1,6158.0
5,2,6174.0
6,3,6174.0
7,-1,6163.0
5,2,6109.0
6,3,6101.0
7,4,6105.0
8,5,6108.0
9,-1,6112.0
5,2,6154.0
6,-1,6163.0
5,2,6161.0
6,3,6178.0
7,-1,6178.0
5,2,6126.0
6,3,6126.0
7,-1,6124.0
5,2,6104.0
6,3,6104.0
7,4,6104.0
8,5,6106.0
9,6,6106.0
10,-1,6103.0
5,-1,6112.0
5,2,6119.0
6,3,6119.0
7,4,6120.0
8,5,6108.0
9,6,6114.0
10,7,6120.0
11,-1,6083.0
5,-1,6183.0
5,-1,6109.0
5,2,6150.0
6,-1,6126.0
5,2,6110.0
6,3,6118.0
7,-1,6120.0
5,-1,6133.0
5,-1,6142.0
5,-1,6132.0
5,2,6079.0
6,3,6097.0
7,4,6175.0
8,5,6083.0
9,6,6080.0
10,7,6080.0
11,8,6138.0
12,9,6156.0
13,10,6069.0
14,11,6117.0
15,12,6141.0
16,13,6152.0
17,14,6148.0
18,15,6150.0
19,16,6158.0
20,17,6158.0
21,18,6151.0
22,19,6151.0
23,20,6152.0
24,21,6168.0
25,22,6167.0
26,23,6160.0
27,24,6181.0
28,25,6164.0
29,-1,6164.0
5,2,6133.0
6,-1,6124.0
5,2,6142.0
6,3,6134.0
7,4,6134.0
8,5,6136.0
9,6,6118.0
10,-1,6135.0
5,2,6142.0
6,-1,6141.0
5,2,6057.0
6,3,6049.0
7,4,6048.0
8,5,6034.0
9,6,6069.0
10,7,6047.0
11,8,6046.0
12,9,6055.0
13,10,6040.0
14,11,6026.0
15,12,6079.0
16,13,6075.0
17,14,6063.0
18,15,6084.0
19,16,6117.0
20,17,6147.0
21,18,6147.0
22,19,6176.0
23,20,6203.0
24,21,6204.0
25,22,6204.0
26,23,6204.0
27,24,6204.0
28,25,6204.0
29,26,6204.0
30,27,6204.0
31,28,6204.0
32,29,6204.0
33,30,6204.0
34,31,6204.0
35,32,6204.0
36,33,6204.0
37,34,6204.0
38,-1,6204.0
5,2,6135.0
6,3,6135.0
7,4,6153.0
8,-1,6149.0
5,-1,6124.0
5,-1,6133.0
5,-1,6102.0
5,2,6180.0
6,3,6173.0
7,-1,6180.0
5,2,6058.0
6,3,6068.0
7,4,6049.0
8,5,6041.0
9,6,6024.0
10,7,6049.0
11,8,6060.0
12,9,6047.0
13,10,6043.0
14,11,6059.0
15,12,6021.0
16,13,6021.0
17,14,6094.0
18,15,6066.0
19,16,6076.0
20,17,6075.0
21,18,6075.0
22,19,6095.0
23,20,6101.0
24,21,6039.0
25,22,6035.0
26,23,6142.0
27,24,6142.0
28,25,6076.0
29,26,6088.0
30,27,6178.0
31,28,6173.0
32,29,6204.0
33,30,6201.0
34,31,6188.0
35,32,6174.0
36,33,6187.0
37,34,6188.0
38,35,6184.0
39,36,6184.0
40,37,6184.0
41,38,6184.0
42,39,6183.0
43,40,6184.0
44,41,6184.0
45,42,6732.0
46,-1,6732.0
5,-1,6112.0
5,2,6107.0
6,3,6103.0
7,-1,6104.0
5,2,6085.0
6,3,6084.0
7,-1,6099.0
5,-1,6101.0
5,2,6125.0
6,-1,6134.0
5,2,6106.0
6,3,6104.0
7,4,6117.0
8,-1,6111.0
5,-1,6102.0
5,-1,6141.0
5,-1,6131.0
5,-1,6105.0
5,-1,6118.0
5,-1,6145.0
5,2,6092.0
6,3,6092.0
7,4,6086.0
8,5,6077.0
9,6,6039.0
10,7,5993.0
11,-1,6154.0
5,2,6153.0
6,-1,6147.0
5,-1,6129.0
5,2,6105.0
6,3,6141.0
7,4,6142.0
8,-1,6141.0
5,-1,6143.0
5,2,6189.0
6,3,6189.0
7,4,6205.0
8,5,6205.0
9,6,6205.0
10,7,6188.0
11,8,6195.0
12,9,6195.0
13,10,6195.0
14,11,6195.0
15,12,6195.0
16,13,6195.0
17,14,6174.0
18,15,6174.0
19,16,6174.0
20,-1,6215.0
5,2,6104.0
6,3,6102.0
7,-1,6123.0
5,-1,6155.0
5,2,6091.0
6,-1,6093.0
5,2,6113.0
6,3,6113.0
7,4,6065.0
8,5,6065.0
9,6,6064.0
10,7,6098.0
11,8,6099.0
12,9,6063.0
13,10,6056.0
14,11,6057.0
15,12,6078.0
16,13,6079.0
17,14,6060.0
18,15,6060.0
19,16,6081.0
20,17,6068.0
21,18,6067.0
22,19,6104.0
23,20,6104.0
24,21,6104.0
25,22,6104.0
26,23,6104.0
27,24,6106.0
28,25,6106.0
29,26,6107.0
30,27,6107.0
31,28,6107.0
32,-1,6173.0
5,2,6112.0
6,3,6121.0
7,-1,6121.0
5,-1,6115.0
5,2,6132.0
6,3,6132.0
7,4,6133.0
8,5,6132.0
9,6,6131.0
10,-1,6116.0
5,2,6131.0
6,-1,6140.0
5,-1,6153.0
5,-1,6124.0
5,2,6096.0
6,3,6083.0
7,4,6084.0
8,5,6063.0
9,6,6068.0
10,7,6069.0
11,8,6077.0
12,9,6086.0
13,10,6081.0
14,11,6094.0
15,12,6032.0
16,13,6179.0
17,14,6175.0
18,15,6165.0
19,16,6149.0
20,17,6149.0
21,18,6142.0
22,19,6142.0
23,20,6179.0
24,-1,6162.0
5,2,6117.0
6,3,6095.0
7,-1,6093.0
5,2,6131.0
6,3,6131.0
7,-1,6132.0
5,2,6130.0
6,3,6126.0
7,4,6126.0
8,5,6124.0
9,-1,6122.0
5,-1,6148.0
5,-1,6105.0
5,2,6086.0
6,3,6084.0
7,-1,6099.0
5,-1,6155.0
5,2,6102.0
6,-1,6101.0
5,2,6140.0
6,-1,6138.0
5,-1,6140.0
5,2,6107.0
6,3,6082.0
7,4,6083.0
8,5,6137.0
9,6,6137.0
10,-1,6138.0
5,2,6103.0
6,3,6108.0
7,4,6115.0
8,5,6116.0
9,-1,6110.0
5,-1,6132.0
5,-1,6078.0
5,-1,6139.0
5,-1,6119.0
5,2,6138.0
6,3,6138.0
7,4,6158.0
8,5,6177.0
9,6,6172.0
10,7,6172.0
11,-1,6172.0
5,2,6107.0
6,-1,6141.0
5,2,6172.0
6,3,6172.0
7,4,6163.0
8,5,6163.0
9,-1,6169.0
5,-1,6067.0
5,-1,6101.0
5,-1,6135.0
5,2,6096.0
6,3,6102.0
7,4,6102.0
8,5,6115.0
9,-1,6103.0
5,-1,6147.0
5,2,6142.0
6,-1,6124.0
5,-1,6105.0
5,2,6098.0
6,-1,6115.0
5,2,6137.0
6,3,6131.0
7,4,6156.0
8,5,6145.0
9,6,6122.0
10,7,6135.0
11,8,6134.0
12,-1,6116.0
5,2,6148.0
6,-1,6116.0
5,2,6102.0
6,-1,6114.0
5,2,6177.0
6,3,6177.0
7,4,6175.0
8,-1,6165.0
5,2,6139.0
6,3,6105.0
7,-1,6118.0
5,2,6131.0
6,-1,6123.0
5,2,6102.0
6,3,6133.0
7,-1,6116.0
5,-1,6122.0
5,-1,6140.0
5,2,6078.0
6,3,6079.0
7,4,6079.0
8,5,6078.0
9,6,6060.0
10,7,6020.0
11,8,6054.0
12,9,6072.0
13,10,6065.0
14,11,6055.0
15,12,6066.0
16,13,6067.0
17,14,6146.0
18,15,6146.0
19,16,6146.0
20,17,6146.0
21,18,6166.0
22,19,6166.0
23,20,6178.0
24,21,6183.0
25,22,6204.0
26,23,6180.0
27,24,6198.0
28,25,6184.0
29,26,6157.0
30,27,6106.0
31,28,6157.0
32,29,6161.0
33,30,6163.0
34,31,6163.0
35,32,6165.0
36,33,6167.0
37,34,6163.0
38,35,6177.0
39,36,6210.0
40,37,6188.0
41,38,6152.0
42,39,6200.0
43,40,6228.0
44,41,6251.0
45,42,6278.0
46,43,6278.0
47,44,6270.0
48,45,6260.0
49,46,6273.0
50,47,6641.0
51,48,6636.0
52,49,6613.0
53,50,6613.0
54,-1,6613.0
5,-1,6096.0
5,2,6140.0
6,3,6134.0
7,-1,6134.0
5,2,6129.0
6,3,6123.0
7,-1,6123.0
5,-1,6118.0
5,-1,6107.0
5,-1,6118.0
5,2,6108.0
6,3,6110.0
7,-1,6110.0
5,-1,6157.0
5,2,6067.0
6,3,6041.0
7,4,6049.0
8,5,6049.0
9,6,6067.0
10,7,6060.0
11,8,6054.0
12,9,6062.0
13,10,6062.0
14,11,5949.0
15,12,6021.0
16,13,6038.0
17,14,6061.0
18,15,6070.0
19,16,6129.0
20,17,6154.0
21,18,6158.0
22,19,6156.0
23,20,6165.0
24,21,6164.0
25,22,6191.0
26,23,6164.0
27,24,6205.0
28,25,6204.0
29,26,6150.0
30,27,6513.0
31,28,6551.0
32,29,6467.0
33,30,6544.0
34,31,6520.0
35,32,6581.0
36,-1,6581.0
5,-1,6097.0
5,-1,6124.0
5,-1,6127.0
5,-1,6157.0
5,-1,6095.0
5,2,6099.0
6,-1,6099.0
5,2,6117.0
6,-1,6128.0
5,2,6144.0
6,-1,6148.0
5,2,6099.0
6,3,6098.0
7,4,6115.0
8,-1,6120.0
5,-1,6064.0
5,2,6097.0
6,3,6114.0
7,4,6125.0
8,5,6117.0
9,6,6140.0
10,7,6143.0
11,-1,6190.0
5,-1,6131.0
5,-1,6114.0
5,2,6053.0
6,3,6049.0
7,4,6049.0
8,5,6032.0
9,6,6069.0
10,7,6069.0
11,8,6049.0
12,9,6043.0
13,10,5970.0
14,11,5968.0
15,12,6028.0
16,13,6017.0
17,14,6013.0
18,15,6019.0
19,16,6019.0
20,17,6022.0
21,18,6022.0
22,19,6027.0
23,20,6019.0
24,21,6019.0
25,22,6034.0
26,23,6004.0
27,24,6000.0
28,25,6027.0
29,26,6095.0
30,27,6080.0
31,28,6150.0
32,29,6173.0
33,30,6131.0
34,31,6085.0
35,32,6085.0
36,33,6098.0
37,34,6095.0
38,35,6111.0
39,36,6112.0
40,37,6135.0
41,38,6177.0
42,-1,6184.0
5,2,6135.0
6,3,6135.0
7,4,6131.0
8,-1,6131.0
5,-1,6127.0
5,2,6117.0
6,-1,6120.0
5,-1,6091.0
5,-1,6142.0
5,2,6133.0
6,-1,6133.0
5,2,6115.0
6,3,6137.0
7,-1,6137.0
5,2,6134.0
6,3,6129.0
7,4,6134.0
8,-1,6133.0
5,2,6172.0
6,-1,6173.0
5,2,6110.0
6,3,6110.0
7,4,6119.0
8,-1,6124.0
5,-1,6132.0
5,2,6163.0
6,3,6165.0
7,4,6154.0
8,-1,6157.0
5,-1,6154.0
5,-1,6130.0
5,-1,6117.0
5,2,6145.0
6,-1,6136.0
5,-1,6131.0
5,-1,6167.0
5,-1,6094.0
5,-1,6125.0
5,-1,6176.0
5,2,6106.0
6,3,6123.0
7,-1,6123.0
5,2,6126.0
6,-1,6117.0
5,-1,6127.0
5,2,6101.0
6,3,6093.0
7,4,6088.0
8,5,6088.0
9,-1,6088.0
5,2,6106.0
6,-1,6132.0
5,2,6120.0
6,-1,6122.0
5,2,6148.0
6,3,6147.0
7,-1,6147.0
5,2,6088.0
6,3,6092.0
7,4,6094.0
8,5,6100.0
9,6,6100.0
10,-1,6088.0
5,2,6133.0
6,3,6127.0
7,4,6142.0
8,-1,6142.0
5,2,6118.0
6,3,6128.0
7,-1,6128.0
5,2,6112.0
6,3,6108.0
7,-1,6108.0
5,2,6156.0
6,-1,6156.0
5,-1,6161.0
5,2,6147.0
6,3,6118.0
7,4,6118.0
8,5,6118.0
9,6,6120.0
10,-1,6116.0
5,2,6096.0
6,3,6093.0
7,4,6097.0
8,5,6088.0
9,6,6031.0
10,7,5997.0
11,-1,6118.0
5,-1,6138.0
5,-1,6096.0
5,-1,6161.0
5,-1,6163.0
5,2,6108.0
6,3,6124.0
7,-1,6124.0
5,2,6115.0
6,-1,6115.0
5,-1,6178.0
5,2,6064.0
6,3,6052.0
7,4,6055.0
8,5,6046.0
9,6,6037.0
10,7,6054.0
11,8,6049.0
12,9,6057.0
13,10,6085.0
14,11,6060.0
15,12,6101.0
16,13,6050.0
17,14,6050.0
18,15,6064.0
19,16,6065.0
20,17,6067.0
21,18,6117.0
22,19,6093.0
23,20,6095.0
24,21,6101.0
25,22,6099.0
26,23,6127.0
27,24,6138.0
28,25,6139.0
29,26,6137.0
30,27,6128.0
31,-1,6152.0
5,2,6145.0
6,-1,6143.0
5,-1,6126.0
5,2,6170.0
6,3,6178.0
7,-1,6139.0
5,-1,6127.0
5,2,6149.0
6,-1,6153.0
5,2,6020.0
6,3,6024.0
7,4,6021.0
8,5,6019.0
9,6,6006.0
10,7,6004.0
11,8,5967.0
12,9,5980.0
13,10,5970.0
14,11,5967.0
15,12,5967.0
16,13,5966.0
17,14,6008.0
18,15,5968.0
19,16,5968.0
20,17,5969.0
21,18,6044.0
22,19,6069.0
23,20,6082.0
24,21,6185.0
25,22,6211.0
26,23,6099.0
27,24,6107.0
28,-1,6158.0
5,2,6113.0
6,3,6088.0
7,4,6087.0
8,5,6124.0
9,-1,6124.0
5,2,6084.0
6,-1,6098.0
5,-1,6131.0
5,2,6125.0
6,3,6125.0
7,4,6109.0
8,-1,6093.0
5,2,6150.0
6,3,6139.0
7,4,6139.0
8,5,6142.0
9,6,6196.0
10,7,6176.0
11,8,6153.0
12,-1,6153.0
5,2,6148.0
6,3,6143.0
7,4,6143.0
8,5,6152.0
9,6,6139.0
10,7,6118.0
11,8,6119.0
12,9,6096.0
13,10,6104.0
14,11,6104.0
15,12,6104.0
16,13,6104.0
17,14,6104.0
18,15,6104.0
19,16,6104.0
20,17,6133.0
21,18,6103.0
22,19,6105.0
23,20,6138.0
24,21,6203.0
25,22,6219.0
26,23,6193.0
27,24,6168.0
28,25,6170.0
29,26,6185.0
30,27,6210.0
31,28,6210.0
32,29,6185.0
33,30,6213.0
34,31,6213.0
35,32,6145.0
36,33,6153.0
37,34,6152.0
38,35,6154.0
39,36,6157.0
40,-1,6216.0
5,2,6133.0
6,3,6149.0
7,-1,6130.0
5,2,6098.0
6,3,6098.0
7,-1,6097.0
5,2,6088.0
6,3,6120.0
7,-1,6127.0
5,2,6176.0
6,3,6176.0
7,-1,6195.0
5,-1,6108.0
5,2,6056.0
6,3,6032.0
7,4,6032.0
8,5,6036.0
9,6,6036.0
10,7,6069.0
11,8,6033.0
12,9,6058.0
13,10,6058.0
14,11,6060.0
15,12,6067.0
16,13,5925.0
17,14,5968.0
18,15,6004.0
19,16,6007.0
20,17,5971.0
21,18,5986.0
22,19,6142.0
23,20,6019.0
24,21,6021.0
25,22,6014.0
26,23,6049.0
27,24,6049.0
28,25,6054.0
29,26,6052.0
30,27,6158.0
31,28,6090.0
32,29,6098.0
33,30,6102.0
34,-1,6162.0
5,-1,6114.0
5,-1,6133.0
5,-1,6146.0
5,-1,6136.0
5,-1,6112.0
5,2,6140.0
6,3,6142.0
7,4,6142.0
8,5,6144.0
9,6,6144.0
10,-1,6147.0
5,2,6136.0
6,-1,6099.0
5,2,6099.0
6,-1,6115.0
5,-1,6141.0
5,2,6106.0
6,-1,6110.0
5,2,6118.0
6,3,6142.0
7,4,6142.0
8,5,6209.0
9,-1,6191.0
5,2,6119.0
6,3,6138.0
7,4,6137.0
8,5,6128.0
9,6,6131.0
10,7,6131.0
11,-1,6131.0
5,-1,6162.0
5,-1,6132.0
5,-1,6127.0
5,2,6117.0
6,-1,6110.0
5,2,6105.0
6,3,6115.0
7,4,6115.0
8,-1,6115.0
5,2,6117.0
6,3,6117.0
7,4,6115.0
8,-1,6122.0
5,2,5924.0
6,3,5932.0
7,4,5940.0
8,5,6002.0
9,6,6023.0
10,7,5935.0
11,8,5935.0
12,9,5904.0
13,10,5968.0
14,11,5984.0
15,12,5894.0
16,13,5963.0
17,14,5964.0
18,15,5945.0
19,16,5945.0
20,17,5944.0
21,18,5945.0
22,19,6035.0
23,20,6035.0
24,21,6035.0
25,22,6168.0
26,23,6174.0
27,24,6174.0
28,25,6168.0
29,-1,6166.0
5,2,6087.0
6,3,6215.0
7,-1,6118.0
5,-1,6100.0
5,-1,6132.0
5,2,6134.0
6,3,6135.0
7,-1,6134.0
5,2,6095.0
6,-1,6110.0
5,-1,6178.0
5,2,6173.0
6,3,6170.0
7,4,6171.0
8,5,6159.0
9,-1,6159.0
5,2,6113.0
6,3,6126.0
7,-1,6129.0
5,2,6099.0
6,3,6099.0
7,4,6098.0
8,5,6102.0
9,-1,6145.0
5,2,6100.0
6,3,6128.0
7,4,6128.0
8,5,6128.0
9,6,6109.0
10,-1,6108.0
5,2,6127.0
6,3,6127.0
7,-1,6117.0
5,2,6145.0
6,3,6128.0
7,-1,6128.0
5,2,6116.0
6,3,6122.0
7,4,6122.0
8,5,6121.0
9,6,6113.0
10,7,6153.0
11,8,6150.0
12,9,6210.0
13,10,6106.0
14,11,6099.0
15,12,6081.0
16,13,6081.0
17,14,6096.0
18,15,6095.0
19,16,6096.0
20,17,6095.0
21,18,6135.0
22,19,6164.0
23,20,6132.0
24,21,6153.0
25,22,6181.0
26,23,6150.0
27,24,6150.0
28,25,6150.0
29,26,6133.0
30,27,6118.0
31,28,6128.0
32,29,6141.0
33,30,6135.0
34,31,6284.0
35,32,6289.0
36,33,6276.0
37,34,6278.0
38,35,6262.0
39,36,6259.0
40,37,6262.0
41,38,6296.0
42,39,6294.0
43,40,6294.0
44,41,6281.0
45,42,6243.0
46,43,6237.0
47,-1,6655.0
5,-1,6102.0
5,-1,6126.0
5,2,6095.0
6,-1,6114.0
5,-1,6082.0
5,-1,6105.0
5,-1,6098.0
5,2,6120.0
6,3,6130.0
7,-1,6128.0
5,2,6112.0
6,3,6103.0
7,-1,6136.0
5,-1,6117.0
5,2,6057.0
6,3,6047.0
7,4,6120.0
8,5,6100.0
9,6,6128.0
10,7,6124.0
11,8,6033.0
12,9,6033.0
13,10,6033.0
14,11,6169.0
15,12,6184.0
16,13,6198.0
17,14,6204.0
18,15,6133.0
19,16,6038.0
20,17,6038.0
21,18,6037.0
22,19,6038.0
23,20,6073.0
24,21,6073.0
25,22,6094.0
26,23,6099.0
27,-1,6151.0
5,-1,6141.0
5,2,6117.0
6,-1,6125.0
5,2,6110.0
6,-1,6133.0
5,-1,6124.0
5,-1,6105.0
5,2,6110.0
6,3,6131.0
7,4,6132.0
8,5,6132.0
9,-1,6141.0
5,2,6179.0
6,3,6179.0
7,4,6180.0
8,-1,6135.0
5,2,6125.0
6,-1,6117.0
5,-1,6114.0
5,-1,6101.0
5,-1,6149.0
5,-1,6119.0
5,-1,6117.0
5,2,6130.0
6,3,6131.0
7,4,6091.0
8,5,6090.0
9,6,6089.0
10,-1,6107.0
5,-1,6179.0
5,2,6146.0
6,3,6124.0
7,4,6155.0
8,-1,6155.0
5,2,6125.0
6,3,6120.0
7,4,6120.0
8,5,6120.0
9,-1,6120.0
5,2,6127.0
6,-1,6133.0
5,2,6140.0
6,3,6155.0
7,-1,6155.0
5,-1,6136.0
5,2,6114.0
6,3,6102.0
7,-1,6106.0
5,2,6113.0
6,3,6112.0
7,4,6119.0
8,-1,6110.0
5,-1,6097.0
5,2,6104.0
6,-1,6104.0
5,2,6119.0
6,3,6119.0
7,4,6143.0
8,5,6157.0
9,-1,6116.0
5,-1,6113.0
5,2,6075.0
6,3,6049.0
7,4,6043.0
8,5,6051.0
9,6,6059.0
10,7,6049.0
11,8,6010.0
12,9,6010.0
13,10,6025.0
14,11,6060.0
15,12,6062.0
16,13,6022.0
17,14,6061.0
18,15,6065.0
19,16,6062.0
20,17,5951.0
21,18,5951.0
22,19,5951.0
23,20,5951.0
24,21,5952.0
25,22,5952.0
26,23,5981.0
27,24,6082.0
28,25,6081.0
29,26,6109.0
30,27,6108.0
31,28,6139.0
32,-1,6161.0
5,-1,6081.0
5,2,6103.0
6,3,6106.0
7,4,6116.0
8,-1,6116.0
5,-1,6093.0
5,-1,6118.0
5,2,6129.0
6,3,6129.0
7,-1,6122.0
5,2,6144.0
6,-1,6145.0
5,2,6114.0
6,3,6125.0
7,4,6123.0
8,-1,6126.0
5,2,6112.0
6,3,6118.0
7,4,6130.0
8,5,6130.0
9,-1,6120.0
5,2,6158.0
6,3,6156.0
7,4,6139.0
8,-1,6139.0
5,2,6093.0
6,3,6093.0
7,4,6122.0
8,5,6133.0
9,6,6133.0
10,-1,6129.0
5,-1,6123.0
5,2,6148.0
6,3,6177.0
7,4,6168.0
8,5,6164.0
9,6,6105.0
10,7,6105.0
11,-1,6101.0
5,2,6114.0
6,-1,6122.0
5,2,6098.0
6,3,6116.0
7,4,6111.0
8,5,6118.0
9,6,6118.0
10,7,6108.0
11,8,6123.0
12,-1,6123.0
5,-1,6141.0
5,-1,6093.0
5,2,6145.0
6,3,6154.0
7,-1,6190.0
5,2,6026.0
6,3,6027.0
7,4,6028.0
8,5,6014.0
9,6,5996.0
10,7,5980.0
11,8,6048.0
12,9,6048.0
13,10,6081.0
14,11,6080.0
15,12,6081.0
16,13,6080.0
17,14,6061.0
18,15,6066.0
19,16,6082.0
20,17,6080.0
21,18,6080.0
22,19,6082.0
23,20,6144.0
24,21,6082.0
25,22,6096.0
26,23,6108.0
27,24,6137.0
28,25,6136.0
29,-1,6140.0
5,2,6134.0
6,3,6135.0
7,4,6125.0
8,5,6125.0
9,-1,6129.0
5,-1,6073.0
5,-1,6108.0
5,-1,6109.0
5,-1,6116.0
5,2,6135.0
6,3,6154.0
7,4,6154.0
8,5,6150.0
9,-1,6164.0
5,2,6148.0
6,-1,6148.0
5,-1,6123.0
5,2,6141.0
6,-1,6142.0
5,2,6103.0
6,3,6117.0
7,4,6117.0
8,-1,6135.0
5,2,6096.0
6,3,6096.0
7,-1,6078.0
5,2,6134.0
6,-1,6130.0
5,-1,6118.0
5,-1,6106.0
5,2,6102.0
6,3,6099.0
7,4,6077.0
8,5,6079.0
9,6,6096.0
10,7,6081.0
11,8,6068.0
12,9,6085.0
13,10,6089.0
14,11,6090.0
15,12,6082.0
16,13,6082.0
17,14,6083.0
18,15,6082.0
19,16,6077.0
20,17,6100.0
21,18,6059.0
22,19,6065.0
23,20,6067.0
24,21,6108.0
25,22,6119.0
26,23,6177.0
27,24,6133.0
28,25,6150.0
29,26,6182.0
30,27,6186.0
31,28,6180.0
32,29,6180.0
33,30,6181.0
34,31,6181.0
35,32,6188.0
36,33,6195.0
37,34,6200.0
38,35,6195.0
39,36,6181.0
40,37,6156.0
41,-1,6197.0
5,2,6064.0
6,-1,6064.0
5,2,6112.0
6,3,6106.0
7,4,6106.0
8,-1,6146.0
5,2,6099.0
6,3,6108.0
7,4,6106.0
8,-1,6109.0
5,-1,6123.0
5,2,6145.0
6,-1,6144.0
5,-1,6166.0
5,2,6138.0
6,3,6153.0
7,4,6155.0
8,5,6155.0
9,-1,6182.0
5,2,6068.0
6,3,6064.0
7,4,6089.0
8,5,6039.0
9,6,6070.0
10,7,6045.0
11,8,6035.0
12,9,6046.0
13,10,6066.0
14,11,6068.0
15,12,6088.0
16,13,6195.0
17,14,6195.0
18,15,6195.0
19,16,6195.0
20,17,6215.0
21,18,6190.0
22,19,6190.0
23,20,6098.0
24,-1,6138.0
5,-1,6122.0
5,2,6178.0
6,3,6114.0
7,4,6115.0
8,5,6183.0
9,6,6123.0
10,7,6110.0
11,8,6091.0
12,9,6107.0
